주문시간,주문ID,매장코드,상호지점명,태블릿 번호,주문키,주문 유형,장바구니,주문 장바구니 전체 금액,마지막 포스 응답 시간,에러메시지,ip,최종 포스 연동 여부,밴사,포스 응답 소요 시간
2026-04-24 21:51:38,ORDER-266664,STORE-459717,코덱스커뮤니티(최고점),TABLET-145919,KEY-540022,후결제,[고기만두 (A0035) (1개) (8000원)],8000,2026-04-24 21:51:39,,IP-020538,성공,,1
2026-04-24 22:07:09,ORDER-955561,STORE-459717,코덱스커뮤니티(최고점),TABLET-352483,KEY-160122,후결제,"[새로 (00256) (1개) (5000원)], [고기만두 (A0035) (1개) (8000원)]",13000,2026-04-24 22:07:09,,IP-020538,성공,,0
2026-04-24 22:09:48,ORDER-689634,STORE-459717,코덱스커뮤니티(최고점),TABLET-684259,KEY-573958,후결제,[우동곱빼기(매운맛) (A0050) (1개) (10000원)],10000,2026-04-24 22:09:48,,IP-020538,성공,,0
2026-04-24 22:13:45,ORDER-052623,STORE-459717,코덱스커뮤니티(최고점),TABLET-684884,KEY-773660,후결제,"[새로 (00256) (1개) (5000원)], [탕수육 (A0030) (1개) (17000원)], [어묵우동(중간맛) (A0019) (1개) (10000원)]",32000,2026-04-24 22:13:45,,IP-020538,성공,,0
2026-04-24 22:19:07,ORDER-497696,STORE-459717,코덱스커뮤니티(최고점),TABLET-996126,KEY-521238,후결제,"[처음처럼 (00230) (1개) (5000원)], [테라 (00237) (1개) (5000원)], [깡토마토 (A0034) (1개) (6500원)], [어묵우동(중간맛) (A0019) (1개) (10000원)]",26500,2026-04-24 22:19:07,,IP-020538,성공,,0
2026-04-24 22:19:45,ORDER-400805,STORE-459717,코덱스커뮤니티(최고점),TABLET-602663,KEY-155478,후결제,"[환타파인(캔) (00239) (1개) (2000원)], [새로 (00256) (1개) (5000원)], [우동(매운맛) (A0023) (3개) (9000원)], [우동(중간맛) (A0018) (1개) (9000원)]",43000,2026-04-24 22:19:45,,IP-020538,성공,,0
2026-04-24 22:20:15,ORDER-016086,STORE-459717,코덱스커뮤니티(최고점),TABLET-775565,KEY-996322,후결제,"[깡새우 (A0033) (1개) (6500원)], [참이슬후레쉬 (00228) (1개) (5000원)], [우동(매운맛) (A0023) (1개) (9000원)]",20500,2026-04-24 22:20:15,,IP-020538,성공,,0
2026-04-24 22:34:08,ORDER-925357,STORE-459717,코덱스커뮤니티(최고점),TABLET-698701,KEY-531890,후결제,"[참이슬후레쉬 (00228) (1개) (5000원)], [파인샤베트 (A0039) (1개) (8500원)], [고기만두 (A0035) (1개) (8000원)], [어묵우동(중간맛) (A0019) (1개) (10000원)]",31500,2026-04-24 22:34:08,,IP-020538,성공,,0
2026-04-24 22:44:24,ORDER-016086,STORE-459717,코덱스커뮤니티(최고점),TABLET-775565,KEY-532272,후결제,"[참이슬후레쉬 (00228) (1개) (5000원)], [펩시 캔 355ml (00234) (1개) (2000원)]",7000,2026-04-24 22:44:24,,IP-020538,성공,,0
2026-04-24 22:58:51,ORDER-925357,STORE-459717,코덱스커뮤니티(최고점),TABLET-698701,KEY-941257,후결제,[참이슬후레쉬 (00228) (1개) (5000원)],5000,2026-04-24 22:58:52,,IP-020538,성공,,1
2026-04-24 23:00:19,ORDER-406389,STORE-459717,코덱스커뮤니티(최고점),TABLET-516459,KEY-609338,후결제,"[처음처럼 (00230) (1개) (5000원)], [탕수육 (A0030) (1개) (17000원)]",22000,2026-04-24 23:00:19,,IP-020538,성공,,0
2026-04-24 23:06:47,ORDER-406389,STORE-459717,코덱스커뮤니티(최고점),TABLET-516459,KEY-483209,후결제,[우동(중간맛) (A0018) (1개) (9000원)],9000,2026-04-24 23:06:47,,IP-020538,성공,,0
2026-04-24 23:09:21,ORDER-714311,STORE-459717,코덱스커뮤니티(최고점),TABLET-331532,KEY-873426,후결제,"[생맥주 500cc (00417) (2개) (4500원)], [어묵우동(매운맛) (A0024) (1개) (10000원)]",19000,2026-04-24 23:09:21,,IP-020538,성공,,0
2026-04-24 23:13:39,ORDER-266664,STORE-459717,코덱스커뮤니티(최고점),TABLET-145919,KEY-851068,후결제,[깡강정 (A0032) (1개) (16000원)],16000,2026-04-24 23:13:39,,IP-020538,성공,,0
2026-04-24 23:14:42,ORDER-546772,STORE-459717,코덱스커뮤니티(최고점),TABLET-352483,KEY-736031,후결제,"[펩시 캔 355ml (00234) (1개) (2000원)], [생맥주 500cc (00417) (1개) (4500원)], [깡탕세트 (A0031) (1개) (19000원)], [우동(매운맛) (A0023) (1개) (9000원)]",34500,2026-04-24 23:14:42,,IP-020538,성공,,0
2026-04-24 23:21:38,ORDER-854530,STORE-459717,코덱스커뮤니티(최고점),TABLET-494852,KEY-545555,후결제,"[고기만두 (A0035) (1개) (8000원)], [칠성사이다 캔 355ml (00235) (1개) (2000원)], [참이슬후레쉬 (00228) (1개) (5000원)], [어묵(중간맛)//(우동면X) (A0020) (1개) (10000원)]",25000,2026-04-24 23:21:38,,IP-020538,성공,,0
2026-04-24 23:38:01,ORDER-418229,STORE-459717,코덱스커뮤니티(최고점),TABLET-845735,KEY-776562,후결제,"[칠성사이다 캔 355ml (00235) (1개) (2000원)], [참이슬후레쉬 (00228) (1개) (5000원)], [어묵우동(중간맛) (A0019) (1개) (10000원)]",17000,2026-04-24 23:38:01,,IP-020538,성공,,0
2026-04-24 23:41:39,ORDER-418229,STORE-459717,코덱스커뮤니티(최고점),TABLET-845735,KEY-244429,후결제,"[깡강정 (A0032) (1개) (16000원)], [펩시 캔 355ml (00234) (1개) (2000원)]",18000,2026-04-24 23:41:39,,IP-020538,성공,,0
2026-04-24 23:43:00,ORDER-327168,STORE-459717,코덱스커뮤니티(최고점),TABLET-684259,KEY-450608,후결제,"[처음처럼 (00230) (1개) (5000원)], [테라 (00237) (1개) (5000원)], [어묵우동(중간맛) (A0019) (1개) (10000원)]",20000,2026-04-24 23:43:00,,IP-020538,성공,,0
2026-04-24 23:44:41,ORDER-690880,STORE-459717,코덱스커뮤니티(최고점),TABLET-996126,KEY-224198,후결제,[어묵우동(중간맛) (A0019) (1개) (10000원)],10000,2026-04-24 23:44:41,,IP-020538,성공,,0
2026-04-24 23:45:44,ORDER-327168,STORE-459717,코덱스커뮤니티(최고점),TABLET-684259,KEY-490702,후결제,[김치만두 (A0036) (1개) (8000원)],8000,2026-04-24 23:45:44,,IP-020538,성공,,0
2026-04-24 23:46:17,ORDER-690880,STORE-459717,코덱스커뮤니티(최고점),TABLET-996126,KEY-028394,후결제,"[별빛청하 (00395) (1개) (6000원)], [우동(순한맛) (A0013) (1개) (9000원)]",15000,2026-04-24 23:46:17,,IP-020538,성공,,0
2026-04-24 23:50:25,ORDER-418229,STORE-459717,코덱스커뮤니티(최고점),TABLET-845735,KEY-869809,후결제,[참이슬후레쉬 (00228) (1개) (5000원)],5000,2026-04-24 23:50:25,,IP-020538,성공,,0
2026-04-24 23:57:57,ORDER-389069,STORE-459717,코덱스커뮤니티(최고점),TABLET-773051,KEY-336068,후결제,[물 (00396) (1개) (0원)],0,2026-04-24 23:57:57,,IP-020538,성공,,0
2026-04-24 23:59:18,ORDER-418229,STORE-459717,코덱스커뮤니티(최고점),TABLET-845735,KEY-807628,후결제,[참이슬후레쉬 (00228) (1개) (5000원)],5000,2026-04-24 23:59:18,,IP-020538,성공,,0
2026-04-25 00:02:08,ORDER-187050,STORE-459717,코덱스커뮤니티(최고점),TABLET-773051,KEY-811957,후결제,[물 (00396) (1개) (0원)],0,2026-04-25 00:02:08,,IP-020538,성공,,0
2026-04-25 00:04:09,ORDER-327168,STORE-459717,코덱스커뮤니티(최고점),TABLET-684259,KEY-871484,후결제,[테라 (00237) (1개) (5000원)],5000,2026-04-25 00:04:09,,IP-020538,성공,,0
2026-04-25 00:05:14,ORDER-230322,STORE-459717,코덱스커뮤니티(최고점),TABLET-684884,KEY-683453,후결제,"[생맥주 500cc (00417) (1개) (4500원)], [참이슬후레쉬 (00228) (1개) (5000원)], [파인샤베트 (A0039) (1개) (8500원)], [탕수육 (A0030) (1개) (17000원)]",35000,2026-04-25 00:05:15,,IP-020538,성공,,1
2026-04-25 00:06:27,ORDER-710529,STORE-459717,코덱스커뮤니티(최고점),TABLET-109685,KEY-915762,후결제,"[참이슬후레쉬 (00228) (1개) (5000원)], [우동곱빼기(매운맛) (A0050) (1개) (10000원)], [탕수육 (A0030) (1개) (17000원)]",32000,2026-04-25 00:06:28,,IP-020538,성공,,1
2026-04-25 00:07:00,ORDER-384400,STORE-459717,코덱스커뮤니티(최고점),TABLET-775565,KEY-220717,후결제,"[참이슬후레쉬 (00228) (1개) (5000원)], [우동곱빼기(중간맛) (A0045) (1개) (10000원)], [깡탕세트 (A0031) (1개) (19000원)]",34000,2026-04-25 00:07:00,,IP-020538,성공,,0
2026-04-25 00:13:31,ORDER-515597,STORE-459717,코덱스커뮤니티(최고점),TABLET-602663,KEY-758754,후결제,"[고기만두 (A0035) (1개) (8000원)], [우동(매운맛) (A0023) (1개) (9000원)], [어묵우동(중간맛) (A0019) (3개) (10000원)]",47000,2026-04-25 00:13:31,,IP-020538,성공,,0
2026-04-25 00:17:44,ORDER-418229,STORE-459717,코덱스커뮤니티(최고점),TABLET-845735,KEY-754901,후결제,[참이슬후레쉬 (00228) (1개) (5000원)],5000,2026-04-25 00:17:45,,IP-020538,성공,,1
2026-04-25 00:24:30,ORDER-854530,STORE-459717,코덱스커뮤니티(최고점),TABLET-494852,KEY-952298,후결제,[참이슬후레쉬 (00228) (1개) (5000원)],5000,2026-04-25 00:24:30,,IP-020538,성공,,0
2026-04-25 00:30:40,ORDER-824272,STORE-459717,코덱스커뮤니티(최고점),TABLET-698701,KEY-590625,후결제,"[처음처럼 (00230) (1개) (5000원)], [어묵우동(중간맛) (A0019) (1개) (10000원)]",15000,2026-04-25 00:30:40,,IP-020538,성공,,0
2026-04-25 00:30:58,ORDER-327168,STORE-459717,코덱스커뮤니티(최고점),TABLET-684259,KEY-462072,후결제,[직원호출 (99999) (1개) (0원)],0,2026-04-25 00:30:59,,IP-020538,성공,,1
2026-04-25 00:31:45,ORDER-418229,STORE-459717,코덱스커뮤니티(최고점),TABLET-845735,KEY-618390,후결제,[참이슬후레쉬 (00228) (1개) (5000원)],5000,2026-04-25 00:31:46,,IP-020538,성공,,1
2026-04-25 00:34:24,ORDER-710529,STORE-459717,코덱스커뮤니티(최고점),TABLET-109685,KEY-942190,후결제,[처음처럼 (00230) (1개) (5000원)],5000,2026-04-25 00:34:24,,IP-020538,성공,,0
2026-04-25 00:37:58,ORDER-230322,STORE-459717,코덱스커뮤니티(최고점),TABLET-684884,KEY-775948,후결제,[참이슬후레쉬 (00228) (1개) (5000원)],5000,2026-04-25 00:37:58,,IP-020538,성공,,0
2026-04-25 00:39:18,ORDER-418229,STORE-459717,코덱스커뮤니티(최고점),TABLET-845735,KEY-901320,후결제,[우동(중간맛) (A0018) (1개) (9000원)],9000,2026-04-25 00:39:18,,IP-020538,성공,,0
2026-04-25 00:44:45,ORDER-121990,STORE-459717,코덱스커뮤니티(최고점),TABLET-773051,KEY-725638,후결제,[참이슬후레쉬 (00228) (2개) (5000원)],10000,2026-04-25 00:44:45,,IP-020538,성공,,0
2026-04-25 00:46:15,ORDER-824272,STORE-459717,코덱스커뮤니티(최고점),TABLET-698701,KEY-210257,후결제,[처음처럼 (00230) (1개) (5000원)],5000,2026-04-25 00:46:16,,IP-020538,성공,,1
2026-04-25 00:48:10,ORDER-418229,STORE-459717,코덱스커뮤니티(최고점),TABLET-845735,KEY-435609,후결제,[깡풍강정 (A0062) (1개) (16000원)],16000,2026-04-25 00:48:10,,IP-020538,성공,,0
2026-04-25 00:52:48,ORDER-847842,STORE-459717,코덱스커뮤니티(최고점),TABLET-602663,KEY-484431,후결제,"[참이슬후레쉬 (00228) (1개) (5000원)], [우동(중간맛) (A0018) (1개) (9000원)]",14000,2026-04-25 00:52:48,,IP-020538,성공,,0
2026-04-25 00:53:29,ORDER-327168,STORE-459717,코덱스커뮤니티(최고점),TABLET-684259,KEY-717381,후결제,[테라 (00237) (1개) (5000원)],5000,2026-04-25 00:53:30,,IP-020538,성공,,1
2026-04-25 00:57:11,ORDER-418229,STORE-459717,코덱스커뮤니티(최고점),TABLET-845735,KEY-755146,후결제,[참이슬후레쉬 (00228) (2개) (5000원)],10000,2026-04-25 00:57:11,,IP-020538,성공,,0
2026-04-25 01:04:09,ORDER-418229,STORE-459717,코덱스커뮤니티(최고점),TABLET-845735,KEY-830229,후결제,[펩시 캔 355ml (00234) (1개) (2000원)],2000,2026-04-25 01:04:09,,IP-020538,성공,,0
2026-04-25 01:16:21,ORDER-418229,STORE-459717,코덱스커뮤니티(최고점),TABLET-845735,KEY-690284,후결제,[참이슬후레쉬 (00228) (2개) (5000원)],10000,2026-04-25 01:16:21,,IP-020538,성공,,0
2026-04-25 01:32:18,ORDER-721414,STORE-459717,코덱스커뮤니티(최고점),TABLET-494852,KEY-379093,후결제,"[진로이즈백 (00231) (1개) (5000원)], [튀김만두 (A0037) (1개) (8500원)], [우동(중간맛) (A0018) (1개) (9000원)]",22500,2026-04-25 01:32:18,,IP-020538,성공,,0
2026-04-25 02:04:58,ORDER-324962,STORE-459717,코덱스커뮤니티(최고점),TABLET-698701,KEY-467699,후결제,"[참이슬후레쉬 (00228) (1개) (5000원)], [탕수육 (A0030) (1개) (17000원)], [우동(중간맛) (A0018) (1개) (9000원)]",31000,2026-04-25 02:04:59,,IP-020538,성공,,1
2026-04-25 02:18:29,ORDER-271905,STORE-459717,코덱스커뮤니티(최고점),TABLET-996126,KEY-660957,후결제,"[물 (00396) (1개) (0원)], [얼음컵 (00400) (1개) (0원)]",0,2026-04-25 02:18:29,,IP-020538,성공,,0
2026-04-25 02:19:23,ORDER-380099,STORE-459717,코덱스커뮤니티(최고점),TABLET-996126,KEY-218036,후결제,"[깡토마토 (A0034) (1개) (6500원)], [참이슬후레쉬 (00228) (1개) (5000원)], [아이스크림 (00301) (1개) (1200원)], [우동(중간맛) (A0018) (1개) (9000원)]",21700,2026-04-25 02:19:23,,IP-020538,성공,,0
2026-04-25 02:22:08,ORDER-324962,STORE-459717,코덱스커뮤니티(최고점),TABLET-698701,KEY-362554,후결제,[고기만두 (A0035) (1개) (8000원)],8000,2026-04-25 02:22:08,,IP-020538,성공,,0
2026-04-25 02:27:47,ORDER-324962,STORE-459717,코덱스커뮤니티(최고점),TABLET-698701,KEY-873189,후결제,[우동(중간맛) (A0018) (1개) (9000원)],9000,2026-04-25 02:27:47,,IP-020538,성공,,0
2026-04-25 02:34:32,ORDER-380099,STORE-459717,코덱스커뮤니티(최고점),TABLET-996126,KEY-606775,후결제,"[김치 (00410) (1개) (0원)], [고춧가루 (00412) (1개) (0원)]",0,2026-04-25 02:34:32,,IP-020538,성공,,0
2026-04-25 02:36:28,ORDER-885635,STORE-459717,코덱스커뮤니티(최고점),TABLET-352483,KEY-296818,후결제,"[맥반석 계란(3개) (00255) (1개) (2000원)], [탕수육 (A0030) (1개) (17000원)], [우동(중간맛) (A0018) (1개) (9000원)], [테라 (00237) (1개) (5000원)], [참이슬후레쉬 (00228) (1개) (5000원)]",38000,2026-04-25 02:36:29,,IP-020538,성공,,1
2026-04-25 02:46:45,ORDER-380099,STORE-459717,코덱스커뮤니티(최고점),TABLET-996126,KEY-065779,후결제,[참이슬후레쉬 (00228) (1개) (5000원)],5000,2026-04-25 02:46:45,,IP-020538,성공,,0
2026-04-25 02:48:35,ORDER-119960,STORE-459717,코덱스커뮤니티(최고점),TABLET-516459,KEY-305293,후결제,"[펩시 캔 355ml (00234) (1개) (2000원)], [새로 (00256) (1개) (5000원)], [탕수육 (A0030) (1개) (17000원)], [우동곱빼기(매운맛) (A0050) (1개) (10000원)]",34000,2026-04-25 02:48:36,,IP-020538,성공,,1
2026-04-25 02:54:22,ORDER-270506,STORE-459717,코덱스커뮤니티(최고점),TABLET-145919,KEY-108784,후결제,"[처음처럼 (00230) (1개) (5000원)], [깡탕세트 (A0031) (1개) (19000원)], [우동(중간맛) (A0018) (1개) (9000원)]",33000,2026-04-25 02:54:23,,IP-020538,성공,,1
2026-04-25 03:03:15,ORDER-885635,STORE-459717,코덱스커뮤니티(최고점),TABLET-352483,KEY-247141,후결제,[참이슬후레쉬 (00228) (1개) (5000원)],5000,2026-04-25 03:03:16,,IP-020538,성공,,1
2026-04-25 03:03:41,ORDER-118351,STORE-459717,코덱스커뮤니티(최고점),TABLET-773051,KEY-717018,후결제,"[우동(중간맛) (A0018) (2개) (9000원)], [탕수육 (A0030) (1개) (17000원)]",35000,2026-04-25 03:03:41,,IP-020538,성공,,0
2026-04-25 03:20:11,ORDER-119960,STORE-459717,코덱스커뮤니티(최고점),TABLET-516459,KEY-425982,후결제,"[새로 (00256) (1개) (5000원)], [깡탕세트 (A0031) (1개) (19000원)]",24000,2026-04-25 03:20:11,,IP-020538,성공,,0
2026-04-25 03:21:13,ORDER-739279,STORE-459717,코덱스커뮤니티(최고점),TABLET-109685,KEY-947105,후결제,"[우동곱빼기(중간맛) (A0045) (1개) (10000원)], [우동(중간맛) (A0018) (1개) (9000원)]",19000,2026-04-25 03:21:13,,IP-020538,성공,,0
2026-04-25 03:22:02,ORDER-739279,STORE-459717,코덱스커뮤니티(최고점),TABLET-109685,KEY-670687,후결제,"[테라 (00237) (1개) (5000원)], [참이슬후레쉬 (00228) (1개) (5000원)]",10000,2026-04-25 03:22:02,,IP-020538,성공,,0
2026-04-25 03:29:59,ORDER-739279,STORE-459717,코덱스커뮤니티(최고점),TABLET-109685,KEY-335364,후결제,"[참이슬후레쉬 (00228) (1개) (5000원)], [테라 (00237) (1개) (5000원)]",10000,2026-04-25 03:29:59,,IP-020538,성공,,0
2026-04-25 03:33:24,ORDER-739279,STORE-459717,코덱스커뮤니티(최고점),TABLET-109685,KEY-535582,후결제,[고기만두 (A0035) (1개) (8000원)],8000,2026-04-25 03:33:25,,IP-020538,성공,,1
2026-04-25 03:34:23,ORDER-465915,STORE-459717,코덱스커뮤니티(최고점),TABLET-684884,KEY-434201,후결제,"[참이슬후레쉬 (00228) (1개) (5000원)], [우동(순한맛) (A0013) (1개) (9000원)], [탕수육 (A0030) (1개) (17000원)]",31000,2026-04-25 03:34:23,,IP-020538,성공,,0
2026-04-25 03:38:49,ORDER-885635,STORE-459717,코덱스커뮤니티(최고점),TABLET-352483,KEY-147213,후결제,"[깡토마토 (A0034) (1개) (6500원)], [참이슬후레쉬 (00228) (1개) (5000원)]",11500,2026-04-25 03:38:50,,IP-020538,성공,,1
2026-04-25 03:52:55,ORDER-076503,STORE-459717,코덱스커뮤니티(최고점),TABLET-145919,KEY-925848,후결제,"[테라 (00237) (1개) (5000원)], [참이슬후레쉬 (00228) (1개) (5000원)], [탕수육 (A0030) (1개) (17000원)], [깡새우 (A0033) (1개) (6500원)], [어묵(중간맛)//(우동면X) (A0020) (1개) (10000원)]",43500,2026-04-25 03:52:55,,IP-020538,성공,,0
2026-04-25 03:52:58,ORDER-465915,STORE-459717,코덱스커뮤니티(최고점),TABLET-684884,KEY-798716,후결제,"[펩시 캔 355ml (00234) (1개) (2000원)], [참이슬후레쉬 (00228) (1개) (5000원)]",7000,2026-04-25 03:52:58,,IP-020538,성공,,0
2026-04-25 04:06:18,ORDER-739279,STORE-459717,코덱스커뮤니티(최고점),TABLET-109685,KEY-450051,후결제,"[테라 (00237) (1개) (5000원)], [참이슬후레쉬 (00228) (1개) (5000원)]",10000,2026-04-25 04:06:18,,IP-020538,성공,,0
2026-04-25 04:11:26,ORDER-885635,STORE-459717,코덱스커뮤니티(최고점),TABLET-352483,KEY-593833,후결제,[물 (00396) (1개) (0원)],0,2026-04-25 04:11:26,,IP-020538,성공,,0
2026-04-25 04:12:34,ORDER-885635,STORE-459717,코덱스커뮤니티(최고점),TABLET-352483,KEY-401315,후결제,[참이슬후레쉬 (00228) (1개) (5000원)],5000,2026-04-25 04:12:34,,IP-020538,성공,,0
2026-04-25 04:31:54,ORDER-076503,STORE-459717,코덱스커뮤니티(최고점),TABLET-145919,KEY-159470,후결제,"[테라 (00237) (1개) (5000원)], [참이슬후레쉬 (00228) (1개) (5000원)]",10000,2026-04-25 04:31:55,,IP-020538,성공,,1
2026-04-25 04:47:48,ORDER-119960,STORE-459717,코덱스커뮤니티(최고점),TABLET-516459,KEY-911888,후결제,"[파인샤베트 (A0039) (1개) (8500원)], [펩시 캔 355ml (00234) (1개) (2000원)], [새로 (00256) (1개) (5000원)]",15500,2026-04-25 04:47:49,,IP-020538,성공,,1
2026-04-25 04:54:10,ORDER-076503,STORE-459717,코덱스커뮤니티(최고점),TABLET-145919,KEY-269461,후결제,[테라 (00237) (2개) (5000원)],10000,2026-04-25 04:54:11,,IP-020538,성공,,1
2026-04-25 18:01:14,ORDER-900585,STORE-459717,코덱스커뮤니티(최고점),TABLET-602663,KEY-515400,후결제,"[탕수육 (A0030) (1개) (17000원)], [어묵우동(중간맛) (A0019) (1개) (10000원)]",27000,2026-04-25 18:01:15,,IP-020538,성공,,1
2026-04-25 19:22:00,ORDER-833128,STORE-459717,코덱스커뮤니티(최고점),TABLET-845735,KEY-138386,후결제,"[참이슬후레쉬 (00228) (1개) (5000원)], [깡탕세트 (A0031) (1개) (19000원)], [어묵우동(순한맛) (A0014) (1개) (10000원)]",34000,2026-04-25 01:22:00,,IP-020538,성공,,0
2026-04-25 19:45:43,ORDER-929586,STORE-459717,코덱스커뮤니티(최고점),TABLET-775565,KEY-291094,후결제,"[참이슬후레쉬 (00228) (1개) (5000원)], [고기만두 (A0035) (1개) (8000원)], [우동곱빼기(중간맛) (A0045) (1개) (10000원)]",23000,2026-04-25 19:45:44,,IP-020538,성공,,1
2026-04-25 19:51:41,ORDER-833128,STORE-459717,코덱스커뮤니티(최고점),TABLET-845735,KEY-606752,후결제,[참이슬후레쉬 (00228) (1개) (5000원)],5000,2026-04-25 01:51:41,,IP-020538,성공,,0
2026-04-25 19:54:47,ORDER-483126,STORE-459717,코덱스커뮤니티(최고점),TABLET-996126,KEY-042279,후결제,"[어묵우동(매운맛) (A0024) (1개) (10000원)], [테라 (00237) (1개) (5000원)], [참이슬후레쉬 (00228) (1개) (5000원)], [탕수육 (A0030) (1개) (17000원)]",37000,2026-04-25 19:54:47,,IP-020538,성공,,0
